order_id,customer_id,sku,order_date,channel,qty,order_value_inr,lot_code
VR909070,C103987,VA-EB-PL2,2025-07-19,vireo.in,1,2799,PL2-2506-1
VR882912,C108637,VA-EB-AIR,2025-07-20,vireo.in,1,1709,AIR-2505-2
VR883502,C100142,VA-HP-ST3,2025-07-20,Amazon,1,6999,ST3-2506-3
VR885512,C106170,VA-EB-AIR,2025-07-20,vireo.in,1,1799,AIR-2505-4
VR887399,C102448,VA-EB-PL2,2025-07-20,Amazon,1,3324,PL2-2504-1
VR887641,C101123,VA-HP-ST3,2025-07-20,vireo.in,1,6999,ST3-2505-4
VR888080,C102961,VA-EB-PL2,2025-07-20,vireo.in,1,3499,PL2-2504-4
VR890460,C108281,VA-EB-PL1,2025-07-20,Amazon,1,2249,PL1-2506-1
VR890791,C101296,VA-SP-MINI,2025-07-20,Flipkart,1,2499,MINI-2506-4
VR892194,C107655,VA-EB-PL2,2025-07-20,vireo.in,1,3149,PL2-2504-2
VR892674,C107944,VA-EB-PL1,2025-07-20,vireo.in,1,2499,PL1-2505-4
VR893482,C104186,VA-EB-PL2,2025-07-20,vireo.in,1,3499,PL2-2505-4
VR894060,C104108,VA-SP-ORB,2025-07-20,Amazon,1,5099,ORB-2506-4
VR894178,C107673,VA-EB-PL2,2025-07-20,Amazon,1,3499,PL2-2504-1
VR894470,C107265,VA-SP-MINI,2025-07-20,Flipkart,1,2499,MINI-2506-3
VR897124,C102512,VA-EB-PL2,2025-07-20,vireo.in,1,2799,PL2-2504-3
VR897884,C109172,VA-EB-PL2,2025-07-20,vireo.in,1,3499,PL2-2504-1
VR901117,C101844,VA-EB-PL2,2025-07-20,Amazon,1,3324,PL2-2506-3
VR901332,C100262,VA-EB-AIR,2025-07-20,Amazon,1,1709,AIR-2506-2
VR901372,C107790,VA-EB-AIR,2025-07-20,vireo.in,1,1709,AIR-2504-4
VR902003,C106571,VA-EB-PL2,2025-07-20,vireo.in,1,3499,PL2-2504-3
VR902986,C104712,VA-EB-PL1,2025-07-20,vireo.in,1,2499,PL1-2506-4
VR903218,C108800,VA-NB-ARC,2025-07-20,vireo.in,1,1039,ARC-2505-4
VR903290,C100215,VA-EB-PL2,2025-07-20,Flipkart,1,3499,PL2-2505-2
VR904986,C105266,VA-EB-PL2,2025-07-20,Flipkart,1,3324,PL2-2504-1
VR905358,C102314,VA-HP-ST3,2025-07-20,Amazon,1,6999,ST3-2505-1
VR880203,C104024,VA-SW-NX2,2025-07-21,Flipkart,1,5199,NX2-2505-3
VR881001,C101067,VA-SW-FIT,2025-07-21,Amazon,1,1999,FIT-2506-4
VR882181,C104162,VA-NB-ARC,2025-07-21,vireo.in,1,1169,ARC-2506-2
VR882937,C102464,VA-SP-MINI,2025-07-21,vireo.in,1,2249,MINI-2505-4
VR883420,C101411,VA-EB-PL2,2025-07-21,vireo.in,1,2799,PL2-2505-3
VR884216,C108260,VA-SW-FIT,2025-07-21,vireo.in,1,1699,FIT-2505-4
VR884874,C102647,VA-SP-MINI,2025-07-21,vireo.in,1,2249,MINI-2505-1
VR886079,C102884,VA-EB-AIR,2025-07-21,Flipkart,1,1709,AIR-2504-1
VR888556,C103390,VA-SW-NX2,2025-07-21,Amazon,1,5524,NX2-2504-3
VR889220,C105809,VA-EB-PL1,2025-07-21,Amazon,1,2499,PL1-2504-2
VR889234,C103285,VA-EB-PL2,2025-07-21,vireo.in,1,2974,PL2-2506-1
VR890269,C103247,VA-EB-PL2,2025-07-21,vireo.in,1,3499,PL2-2506-1
VR890929,C102431,VA-EB-PL2,2025-07-21,vireo.in,1,3499,PL2-2505-4
VR894185,C106753,VA-EB-PL2,2025-07-21,Amazon,1,3149,PL2-2504-1
VR894318,C106496,VA-EB-AIR,2025-07-21,vireo.in,1,1799,AIR-2505-3
VR894484,C101181,VA-EB-PL2,2025-07-21,Amazon,1,3499,PL2-2505-3
VR894489,C104801,VA-SW-FIT,2025-07-21,vireo.in,1,1799,FIT-2505-2
VR895519,C105751,VA-EB-PL2,2025-07-21,vireo.in,1,3499,PL2-2506-3
VR896303,C106328,VA-EB-AIR,2025-07-21,Amazon,1,1709,AIR-2504-1
VR897212,C105964,VA-EB-PL1,2025-07-21,vireo.in,2,4248,PL1-2505-4
VR897520,C109162,VA-EB-PL2,2025-07-21,Amazon,1,2974,PL2-2506-3
VR898227,C108058,VA-EB-PL1,2025-07-21,vireo.in,1,2499,PL1-2506-3
VR898664,C107092,VA-EB-PL2,2025-07-21,Amazon,1,3499,PL2-2506-3
VR901769,C103234,VA-EB-PL2,2025-07-21,vireo.in,1,3499,PL2-2506-4
VR905135,C100269,VA-EB-PL2,2025-07-21,Amazon,1,2974,PL2-2506-4
VR905531,C104219,VA-EB-PL2,2025-07-21,vireo.in,1,3499,PL2-2504-3
VR907517,C104915,VA-SW-NX2,2025-07-21,vireo.in,1,6174,NX2-2504-4
VR908693,C101599,VA-SW-NX2,2025-07-21,vireo.in,1,6499,NX2-2505-2
VR881910,C104266,VA-EB-PL2,2025-07-22,vireo.in,1,3499,PL2-2506-4
VR883975,C108612,VA-EB-PL2,2025-07-22,vireo.in,1,3499,PL2-2505-1
VR884081,C100145,VA-EB-PL2,2025-07-22,Amazon,1,3499,PL2-2506-2
VR885148,C104409,VA-EB-PL2,2025-07-22,Flipkart,1,3499,PL2-2504-2
VR885589,C104921,VA-EB-AIR,2025-07-22,vireo.in,1,1799,AIR-2504-3
VR885728,C103235,VA-HP-ST3,2025-07-22,vireo.in,1,5949,ST3-2506-4
VR886357,C105424,VA-EB-PL2,2025-07-22,Amazon,1,2799,PL2-2505-2
VR887218,C103965,VA-EB-PL2,2025-07-22,Flipkart,1,3499,PL2-2506-2
VR889005,C100773,VA-EB-PL2,2025-07-22,vireo.in,1,2974,PL2-2505-4
VR890606,C105856,VA-EB-PL2,2025-07-22,vireo.in,1,3149,PL2-2506-2
VR891301,C100558,VA-EB-PL1,2025-07-22,vireo.in,1,2499,PL1-2506-4
VR892717,C108009,VA-EB-AIR,2025-07-22,Amazon,1,1709,AIR-2505-2
VR892882,C105694,VA-EB-PL2,2025-07-22,vireo.in,1,2974,PL2-2505-3
VR893955,C106128,VA-EB-PL2,2025-07-22,vireo.in,1,3149,PL2-2504-3
VR894268,C106530,VA-EB-PL2,2025-07-22,Amazon,2,6648,PL2-2505-4
VR894537,C108080,VA-EB-PL2,2025-07-22,Amazon,1,3499,PL2-2504-1
VR896107,C100507,VA-EB-PL2,2025-07-22,vireo.in,1,3324,PL2-2505-4
VR896244,C105239,VA-SP-MINI,2025-07-22,vireo.in,1,2499,MINI-2505-1
VR900150,C103452,VA-EB-PL2,2025-07-22,vireo.in,1,3324,PL2-2505-4
VR900198,C104698,VA-SW-FIT,2025-07-22,Flipkart,1,1999,FIT-2506-1
VR900347,C103514,VA-HP-ST3,2025-07-22,Flipkart,1,6999,ST3-2506-1
VR900445,C104584,VA-EB-PL2,2025-07-22,Amazon,1,3499,PL2-2506-1
VR901200,C108477,VA-EB-PL1,2025-07-22,Amazon,1,2499,PL1-2506-2
VR902017,C109055,VA-EB-PL1,2025-07-22,Amazon,1,2249,PL1-2506-1
VR902905,C103008,VA-SW-NX1,2025-07-22,vireo.in,1,4999,NX1-2506-3
VR905814,C101568,VA-EB-PL2,2025-07-22,vireo.in,1,3149,PL2-2506-2
VR906427,C101810,VA-EB-AIR,2025-07-22,Amazon,1,1799,AIR-2506-3
VR907492,C104935,VA-EB-PL2,2025-07-22,Amazon,1,3499,PL2-2505-1
VR907589,C104845,VA-EB-PL2,2025-07-22,Amazon,2,5598,PL2-2504-2
VR907850,C104744,VA-EB-PL2,2025-07-22,Flipkart,1,3324,PL2-2505-4
VR880648,C106174,VA-EB-PL2,2025-07-23,Amazon,1,2799,PL2-2505-4
VR881127,C101201,VA-SW-NX1,2025-07-23,vireo.in,1,4999,NX1-2505-2
VR881438,C105712,VA-EB-PL2,2025-07-23,Amazon,1,3499,PL2-2505-4
VR883494,C107099,VA-EB-PL2,2025-07-23,vireo.in,1,2799,PL2-2505-4
VR883554,C103241,VA-EB-PL1,2025-07-23,Amazon,1,2499,PL1-2504-2
VR886676,C100694,VA-EB-PL2,2025-07-23,vireo.in,1,3324,PL2-2505-3
VR887525,C106259,VA-SP-MINI,2025-07-23,vireo.in,2,4998,MINI-2504-2
VR889113,C103686,VA-SW-NX2,2025-07-23,Amazon,1,6499,NX2-2506-4
VR889270,C100006,VA-EB-PL2,2025-07-23,Flipkart,1,3499,PL2-2506-1
VR889546,C105033,VA-HP-ST2,2025-07-23,Flipkart,1,4499,ST2-2505-3
VR889547,C103381,VA-EB-PL1,2025-07-23,vireo.in,1,2124,PL1-2505-2
VR890382,C101216,VA-EB-PL1,2025-07-23,vireo.in,1,1999,PL1-2505-3
VR891364,C102214,VA-EB-PL2,2025-07-23,vireo.in,1,2974,PL2-2505-3
VR891516,C102641,VA-EB-PL2,2025-07-23,vireo.in,1,2974,PL2-2504-3
VR893307,C101367,VA-HP-ST3,2025-07-23,Amazon,1,6649,ST3-2506-2
VR894986,C104630,VA-EB-AIR,2025-07-23,vireo.in,1,1529,AIR-2506-1
VR896262,C104048,VA-EB-PL2,2025-07-23,Amazon,1,2974,PL2-2506-3
VR896409,C105829,VA-EB-PL2,2025-07-23,vireo.in,1,2974,PL2-2505-1
VR896636,C100240,VA-EB-PL2,2025-07-23,Flipkart,1,2974,PL2-2504-2
VR897002,C100606,VA-EB-PL2,2025-07-23,vireo.in,1,2799,PL2-2505-2
VR898294,C108504,VA-SW-NX2,2025-07-23,vireo.in,1,5849,NX2-2505-2
VR900262,C100947,VA-EB-PL2,2025-07-23,vireo.in,1,3149,PL2-2506-2
VR900705,C102175,VA-EB-PL2,2025-07-23,Flipkart,1,3499,PL2-2506-3
VR901330,C101343,VA-EB-PL2,2025-07-23,vireo.in,1,3149,PL2-2506-2
VR904782,C103747,VA-EB-PL2,2025-07-23,Amazon,1,3149,PL2-2507-4
VR905854,C101198,VA-SP-MINI,2025-07-23,vireo.in,1,1999,MINI-2505-2
VR907350,C101489,VA-HP-ST3,2025-07-23,Amazon,1,6999,ST3-2506-2
VR909320,C106222,VA-EB-PL2,2025-07-23,Amazon,1,3499,PL2-2504-1
VR881373,C105205,VA-EB-PL2,2025-07-24,vireo.in,1,3499,PL2-2506-4
VR881744,C100859,VA-EB-PL2,2025-07-24,vireo.in,1,3499,PL2-2506-2
VR888063,C100531,VA-EB-PL2,2025-07-24,Amazon,1,2974,PL2-2506-2
VR888208,C104905,VA-EB-PL2,2025-07-24,Flipkart,1,2974,PL2-2506-1
VR888418,C100885,VA-SW-NX2,2025-07-24,Flipkart,1,5524,NX2-2505-1
VR889593,C106764,VA-AC-CBL,2025-07-24,vireo.in,1,339,CBL-2505-1
VR890052,C103849,VA-SW-NX2,2025-07-24,vireo.in,1,6499,NX2-2504-2
VR890090,C109386,VA-EB-PL2,2025-07-24,vireo.in,1,3149,PL2-2505-4
VR890435,C101062,VA-EB-PL2,2025-07-24,vireo.in,1,3499,PL2-2504-1
VR894032,C101810,VA-EB-PL2,2025-07-24,Flipkart,1,3324,PL2-2505-2
VR895549,C100543,VA-EB-PL2,2025-07-24,vireo.in,1,3499,PL2-2505-2
VR896765,C101369,VA-HP-ST3,2025-07-24,vireo.in,1,6299,ST3-2504-3
VR897679,C107296,VA-SP-ORB,2025-07-24,vireo.in,1,4799,ORB-2505-1
VR899391,C108020,VA-HP-ST2,2025-07-24,Amazon,1,4999,ST2-2506-4
VR899501,C107251,VA-EB-PL2,2025-07-24,Amazon,2,6298,PL2-2505-2
VR899553,C106074,VA-EB-PL2,2025-07-24,vireo.in,1,3499,PL2-2505-4
VR899790,C103519,VA-EB-AIR,2025-07-24,vireo.in,1,1799,AIR-2505-1
VR900006,C103243,VA-EB-PL2,2025-07-24,vireo.in,1,3499,PL2-2505-1
VR902946,C108746,VA-EB-PL2,2025-07-24,vireo.in,1,3324,PL2-2505-4
VR904834,C103990,VA-AC-CBL,2025-07-24,vireo.in,1,339,CBL-2506-4
VR905739,C108212,VA-EB-PL2,2025-07-24,vireo.in,1,3324,PL2-2506-2
VR908595,C108126,VA-EB-PL2,2025-07-24,Amazon,1,2799,PL2-2506-3
VR883000,C109470,VA-EB-PL2,2025-07-25,Amazon,1,3499,PL2-2504-2
VR883994,C102085,VA-SW-NX2,2025-07-25,vireo.in,1,5199,NX2-2505-3
VR884317,C104734,VA-SP-MINI,2025-07-25,vireo.in,1,2499,MINI-2505-1
VR886108,C108522,VA-HP-ST2,2025-07-25,vireo.in,1,4749,ST2-2506-1
VR886935,C104709,VA-EB-PL2,2025-07-25,vireo.in,1,2974,PL2-2506-2
VR889187,C101864,VA-HP-ST3,2025-07-25,Amazon,2,13998,ST3-2506-2
VR890157,C103931,VA-EB-PL2,2025-07-25,Flipkart,1,3149,PL2-2506-3
VR891074,C101139,VA-EB-PL2,2025-07-25,vireo.in,1,3499,PL2-2505-1
VR891329,C100456,VA-AC-CH65,2025-07-25,Amazon,1,1199,CH65-2505-4
VR891482,C106511,VA-EB-PL2,2025-07-25,vireo.in,1,3149,PL2-2506-1
VR891895,C104312,VA-SP-MINI,2025-07-25,vireo.in,1,2499,MINI-2506-1
VR894853,C107444,VA-EB-PL2,2025-07-25,vireo.in,1,3499,PL2-2505-4
VR895574,C107733,VA-EB-PL2,2025-07-25,vireo.in,1,3499,PL2-2507-4
VR897437,C103251,VA-EB-PL2,2025-07-25,vireo.in,1,3324,PL2-2506-1
VR899403,C106607,VA-SP-MINI,2025-07-25,vireo.in,1,2249,MINI-2506-2
VR900773,C102425,VA-AC-CH65,2025-07-25,Flipkart,1,1424,CH65-2505-2
VR901871,C107561,VA-EB-PL2,2025-07-25,vireo.in,1,3499,PL2-2505-1
VR903276,C102981,VA-EB-PL2,2025-07-25,Amazon,1,2799,PL2-2506-4
VR903986,C101917,VA-EB-PL2,2025-07-25,vireo.in,2,6298,PL2-2505-3
VR904325,C105825,VA-SW-FIT,2025-07-25,Amazon,1,1699,FIT-2506-3
VR905079,C103111,VA-SW-NX2,2025-07-25,vireo.in,1,6499,NX2-2506-1
VR906480,C109417,VA-HP-ST3,2025-07-25,Amazon,1,6649,ST3-2505-1
VR907336,C101885,VA-EB-PL2,2025-07-25,vireo.in,1,2799,PL2-2505-2
VR909270,C102565,VA-SW-NX2,2025-07-25,vireo.in,1,6499,NX2-2506-3
VR881752,C100663,VA-EB-PL2,2025-07-26,vireo.in,1,3499,PL2-2505-3
VR883149,C106019,VA-EB-PL1,2025-07-26,Flipkart,1,2124,PL1-2506-4
VR883373,C107596,VA-SW-NX2,2025-07-26,vireo.in,1,6499,NX2-2506-4
VR884758,C108711,VA-EB-PL2,2025-07-26,Amazon,1,3499,PL2-2506-1
VR885465,C105697,VA-EB-AIR,2025-07-26,Amazon,1,1799,AIR-2505-1
VR885560,C105294,VA-EB-AIR,2025-07-26,Flipkart,1,1799,AIR-2505-3
VR886099,C105979,VA-SW-NX2,2025-07-26,Amazon,1,5199,NX2-2504-1
VR890087,C102520,VA-SP-MINI,2025-07-26,vireo.in,1,2249,MINI-2504-1
VR890209,C100865,VA-EB-PL2,2025-07-26,vireo.in,1,2799,PL2-2504-4
VR891991,C106053,VA-SP-ORB,2025-07-26,vireo.in,1,4799,ORB-2505-3
VR894091,C105748,VA-SW-NX2,2025-07-26,vireo.in,1,6499,NX2-2505-4
VR894505,C108648,VA-EB-PL2,2025-07-26,vireo.in,1,3499,PL2-2506-3
VR894965,C102599,VA-SW-FIT,2025-07-26,vireo.in,1,1699,FIT-2505-3
VR895537,C108074,VA-EB-PL2,2025-07-26,Amazon,1,2974,PL2-2506-1
VR895723,C108950,VA-EB-PL2,2025-07-26,vireo.in,1,3499,PL2-2506-1
VR897010,C106459,VA-EB-PL2,2025-07-26,vireo.in,1,2974,PL2-2506-1
VR897433,C100720,VA-EB-PL2,2025-07-26,vireo.in,1,3499,PL2-2504-3
VR897514,C107438,VA-EB-PL2,2025-07-26,Amazon,1,2799,PL2-2506-1
VR897703,C104689,VA-EB-PL1,2025-07-26,Amazon,1,2499,PL1-2505-2
VR897880,C106477,VA-EB-PL2,2025-07-26,vireo.in,1,3499,PL2-2507-4
VR898667,C107436,VA-EB-PL2,2025-07-26,vireo.in,1,3499,PL2-2504-2
VR898860,C107140,VA-EB-PL1,2025-07-26,vireo.in,1,2499,PL1-2506-2
VR900812,C106543,VA-EB-AIR,2025-07-26,Flipkart,1,1439,AIR-2505-2
VR903438,C108122,VA-EB-PL2,2025-07-26,Amazon,1,3499,PL2-2506-2
VR904779,C104687,VA-SP-MINI,2025-07-26,Amazon,1,1999,MINI-2504-4
VR905716,C108865,VA-HP-ST3,2025-07-26,vireo.in,1,6999,ST3-2505-3
VR908490,C109087,VA-HP-ST2,2025-07-26,vireo.in,1,4999,ST2-2505-3
VR881394,C106577,VA-EB-PL1,2025-07-27,Flipkart,1,2249,PL1-2505-2
VR884243,C101865,VA-EB-PL2,2025-07-27,vireo.in,1,3499,PL2-2506-4
VR884323,C103850,VA-EB-PL2,2025-07-27,vireo.in,1,3499,PL2-2504-2
VR884705,C103432,VA-HP-ST3,2025-07-27,Amazon,1,5949,ST3-2505-4
VR886480,C107003,VA-EB-PL1,2025-07-27,Amazon,1,2374,PL1-2505-3
VR893233,C100075,VA-EB-PL2,2025-07-27,vireo.in,2,6998,PL2-2506-3
VR894606,C101288,VA-EB-PL2,2025-07-27,vireo.in,1,3324,PL2-2507-4
VR895462,C102484,VA-SW-NX1,2025-07-27,vireo.in,1,3999,NX1-2504-4
VR895670,C109442,VA-EB-PL2,2025-07-27,vireo.in,1,2974,PL2-2506-2
VR896164,C105517,VA-EB-AIR,2025-07-27,vireo.in,1,1799,AIR-2504-4
VR897742,C101711,VA-SP-ORB,2025-07-27,vireo.in,1,5999,ORB-2505-3
VR900028,C102591,VA-HP-ST3,2025-07-27,Flipkart,1,6999,ST3-2505-2
VR900649,C100027,VA-SP-MINI,2025-07-27,vireo.in,1,2499,MINI-2506-1
VR901167,C105567,VA-EB-PL2,2025-07-27,Amazon,1,2974,PL2-2505-2
VR901896,C103697,VA-SW-FIT,2025-07-27,vireo.in,1,1999,FIT-2505-4
VR906133,C105304,VA-SW-FIT,2025-07-27,vireo.in,1,1999,FIT-2505-3
VR907669,C107865,VA-SW-NX2,2025-07-27,vireo.in,1,6174,NX2-2505-1
VR908725,C105257,VA-EB-PL2,2025-07-27,vireo.in,2,6998,PL2-2505-4
VR909731,C104741,VA-EB-PL2,2025-07-27,vireo.in,1,2799,PL2-2504-4
VR884698,C101817,VA-SW-FIT,2025-07-28,vireo.in,1,1799,FIT-2506-2
VR884930,C103975,VA-EB-PL2,2025-07-28,Amazon,1,3324,PL2-2504-4
VR885212,C101950,VA-EB-PL1,2025-07-28,vireo.in,1,2249,PL1-2505-4
VR886890,C106006,VA-SW-NX2,2025-07-28,Amazon,1,6499,NX2-2504-4
VR888298,C109405,VA-EB-PL2,2025-07-28,Amazon,1,3499,PL2-2506-2
VR888374,C108182,VA-EB-AIR,2025-07-28,vireo.in,1,1529,AIR-2504-4
VR888798,C104789,VA-HP-ST3,2025-07-28,Flipkart,1,6999,ST3-2506-1
VR890625,C106647,VA-EB-PL1,2025-07-28,Amazon,2,4498,PL1-2505-1
VR890818,C108710,VA-EB-PL2,2025-07-28,vireo.in,1,3149,PL2-2506-1
VR892650,C107704,VA-NB-ARC,2025-07-28,Amazon,1,1104,ARC-2506-3
VR893590,C104459,VA-HP-ST3,2025-07-28,vireo.in,1,5949,ST3-2505-1
VR895483,C104401,VA-SW-NX1,2025-07-28,vireo.in,1,3999,NX1-2506-4
VR895498,C106879,VA-SW-NX2,2025-07-28,Flipkart,1,5849,NX2-2506-4
VR897294,C103266,VA-AC-CH65,2025-07-28,vireo.in,1,1199,CH65-2504-4
VR897529,C103075,VA-NB-ARC,2025-07-28,Amazon,2,2078,ARC-2504-4
VR898445,C103631,VA-AC-CH65,2025-07-28,vireo.in,1,1499,CH65-2504-2
VR900201,C107288,VA-EB-PL1,2025-07-28,Amazon,1,2499,PL1-2505-2
VR902031,C102782,VA-AC-CBL,2025-07-28,vireo.in,1,399,CBL-2507-3
VR903133,C103010,VA-SP-MINI,2025-07-28,Amazon,1,2124,MINI-2504-3
VR903169,C101222,VA-SW-NX1,2025-07-28,vireo.in,1,4999,NX1-2504-3
VR904208,C106215,VA-HP-ST3,2025-07-28,vireo.in,1,6299,ST3-2506-1
VR904402,C108876,VA-EB-AIR,2025-07-28,vireo.in,1,1439,AIR-2504-3
VR904957,C100930,VA-EB-PL1,2025-07-28,Flipkart,1,2499,PL1-2507-4
VR906165,C104728,VA-EB-PL2,2025-07-28,Amazon,1,3499,PL2-2506-3
VR907295,C105060,VA-EB-PL1,2025-07-28,vireo.in,1,2499,PL1-2505-1
VR907937,C101260,VA-EB-PL2,2025-07-28,vireo.in,1,3324,PL2-2506-2
VR908532,C107464,VA-HP-ST3,2025-07-28,vireo.in,1,6299,ST3-2504-4
VR908619,C104365,VA-EB-PL2,2025-07-28,Flipkart,1,3499,PL2-2505-2
VR908995,C103592,VA-EB-AIR,2025-07-28,Amazon,1,1709,AIR-2504-4
VR880601,C100709,VA-EB-PL2,2025-07-29,vireo.in,1,2974,PL2-2505-1
VR881695,C103750,VA-HP-ST3,2025-07-29,Flipkart,1,6299,ST3-2504-1
VR882384,C101352,VA-SP-ORB,2025-07-29,vireo.in,1,5699,ORB-2504-1
VR886459,C105761,VA-HP-ST2,2025-07-29,vireo.in,1,4999,ST2-2505-3
VR886468,C103920,VA-SW-FIT,2025-07-29,Flipkart,1,1999,FIT-2506-3
VR886601,C101261,VA-EB-PL2,2025-07-29,Amazon,1,3499,PL2-2505-2
VR887340,C104400,VA-EB-PL2,2025-07-29,Flipkart,1,3324,PL2-2505-1
VR887754,C107939,VA-EB-PL2,2025-07-29,vireo.in,1,3149,PL2-2504-3
VR891650,C103637,VA-SW-NX2,2025-07-29,vireo.in,1,6499,NX2-2506-2
VR893164,C101363,VA-EB-PL2,2025-07-29,Amazon,1,2799,PL2-2504-2
VR893462,C108652,VA-SW-NX1,2025-07-29,Amazon,1,4999,NX1-2506-1
VR894115,C103033,VA-EB-PL1,2025-07-29,Flipkart,2,4998,PL1-2506-1
VR897967,C109088,VA-HP-ST2,2025-07-29,Flipkart,1,4999,ST2-2506-2
VR898404,C107745,VA-EB-PL2,2025-07-29,Amazon,1,3499,PL2-2506-1
VR899857,C106176,VA-SW-NX2,2025-07-29,vireo.in,1,5199,NX2-2504-3
VR901444,C107475,VA-SP-ORB,2025-07-29,vireo.in,1,5399,ORB-2505-4
VR904275,C106122,VA-EB-PL2,2025-07-29,Amazon,1,3499,PL2-2507-2
VR907495,C101316,VA-EB-PL2,2025-07-29,Flipkart,2,6298,PL2-2505-2
VR908769,C103287,VA-EB-PL2,2025-07-29,vireo.in,1,2974,PL2-2506-1
VR909613,C101326,VA-EB-PL1,2025-07-29,vireo.in,2,4248,PL1-2506-2
VR880882,C100504,VA-NB-ARC,2025-07-30,Amazon,1,1299,ARC-2504-4
VR881043,C103805,VA-HP-ST3,2025-07-30,vireo.in,2,13998,ST3-2504-3
VR885492,C108906,VA-SP-MINI,2025-07-30,Flipkart,1,2124,MINI-2507-1
VR885694,C109111,VA-EB-PL2,2025-07-30,Flipkart,1,3499,PL2-2504-4
VR886175,C108201,VA-EB-PL2,2025-07-30,vireo.in,1,3499,PL2-2505-4
VR886547,C100525,VA-EB-PL2,2025-07-30,vireo.in,1,2974,PL2-2505-1
VR888572,C105168,VA-EB-PL2,2025-07-30,Amazon,1,2799,PL2-2505-2
VR890169,C102285,VA-EB-PL2,2025-07-30,Amazon,1,3499,PL2-2505-4
VR894974,C100326,VA-EB-PL2,2025-07-30,vireo.in,1,3149,PL2-2505-3
VR895033,C107809,VA-EB-PL2,2025-07-30,Amazon,1,3149,PL2-2505-3
VR899478,C102316,VA-EB-PL2,2025-07-30,Flipkart,1,3149,PL2-2505-2
VR900217,C102443,VA-SW-NX2,2025-07-30,Amazon,1,6499,NX2-2505-1
VR901120,C105307,VA-EB-PL2,2025-07-30,Amazon,1,3324,PL2-2506-1
VR902855,C108293,VA-EB-PL2,2025-07-30,Amazon,1,3499,PL2-2507-3
VR905241,C106160,VA-SW-NX2,2025-07-30,vireo.in,1,6499,NX2-2506-2
VR907190,C106895,VA-EB-PL1,2025-07-30,Amazon,1,1999,PL1-2504-2
VR880410,C108862,VA-SP-MINI,2025-07-31,vireo.in,1,2124,MINI-2506-2
VR880832,C102579,VA-EB-AIR,2025-07-31,Flipkart,1,1709,AIR-2505-1
VR881728,C107271,VA-EB-PL2,2025-07-31,vireo.in,1,2799,PL2-2506-4
VR881932,C108271,VA-EB-PL2,2025-07-31,Amazon,1,3324,PL2-2506-3
VR882033,C104378,VA-EB-PL2,2025-07-31,Amazon,1,3499,PL2-2506-1
VR882721,C106956,VA-EB-AIR,2025-07-31,Amazon,1,1799,AIR-2505-1
VR888894,C104712,VA-EB-PL2,2025-07-31,vireo.in,1,2799,PL2-2505-2
VR889211,C102828,VA-SW-NX1,2025-07-31,vireo.in,1,4999,NX1-2506-1
VR891040,C109400,VA-EB-PL1,2025-07-31,Flipkart,2,4998,PL1-2504-3
VR891123,C101081,VA-EB-PL2,2025-07-31,vireo.in,1,3499,PL2-2504-2
VR892851,C100552,VA-EB-PL2,2025-07-31,vireo.in,1,2974,PL2-2506-4
VR893383,C107733,VA-SW-NX2,2025-07-31,vireo.in,1,6499,NX2-2507-4
VR893878,C105407,VA-EB-AIR,2025-07-31,vireo.in,1,1799,AIR-2506-3
VR894156,C105794,VA-EB-PL2,2025-07-31,Amazon,1,3499,PL2-2506-3
VR894956,C102567,VA-EB-PL2,2025-07-31,Amazon,1,2799,PL2-2507-1
VR897941,C102769,VA-EB-PL2,2025-07-31,vireo.in,2,5598,PL2-2505-2
VR899014,C108096,VA-HP-ST2,2025-07-31,vireo.in,1,4249,ST2-2505-3
VR899800,C104194,VA-EB-AIR,2025-07-31,Flipkart,1,1799,AIR-2506-2
VR899868,C101426,VA-EB-PL1,2025-07-31,Amazon,1,2499,PL1-2507-2
VR900493,C100425,VA-HP-ST2,2025-07-31,vireo.in,1,4999,ST2-2505-4
VR901076,C108301,VA-EB-AIR,2025-07-31,vireo.in,1,1799,AIR-2506-4
VR901204,C107602,VA-EB-PL2,2025-07-31,Flipkart,1,2799,PL2-2504-3
VR902787,C107219,VA-EB-PL2,2025-07-31,vireo.in,1,3499,PL2-2505-4
VR903338,C103292,VA-EB-PL1,2025-07-31,Flipkart,1,2499,PL1-2505-2
VR903423,C103792,VA-SW-NX2,2025-07-31,vireo.in,1,5199,NX2-2505-1
VR905349,C102786,VA-SW-NX2,2025-07-31,Amazon,1,5524,NX2-2506-1
VR906138,C100572,VA-EB-PL1,2025-07-31,vireo.in,1,2124,PL1-2506-3
VR906505,C108294,VA-EB-PL1,2025-07-31,Amazon,1,2249,PL1-2506-3
VR907760,C100523,VA-SW-FIT,2025-07-31,vireo.in,1,1999,FIT-2506-1
VR880181,C107940,VA-EB-PL2,2025-08-01,Flipkart,1,3324,PL2-2505-4
VR880955,C109301,VA-EB-PL1,2025-08-01,vireo.in,2,4498,PL1-2505-1
VR881223,C101733,VA-SW-NX2,2025-08-01,Flipkart,1,5199,NX2-2507-1
VR881591,C108054,VA-EB-PL2,2025-08-01,Flipkart,1,3499,PL2-2505-3
VR881611,C105250,VA-EB-PL1,2025-08-01,vireo.in,1,2374,PL1-2504-2
VR884265,C101913,VA-EB-AIR,2025-08-01,vireo.in,1,1529,AIR-2506-1
VR885000,C103488,VA-SW-FIT,2025-08-01,vireo.in,1,1599,FIT-2504-3
